Thoi_Gian_Giay,Nhiet_Do_C
92.0,30.1
92.5,30.1
93.0,30
93.5,30.1
94.0,30.1
94.5,30.1
95.0,30.1
95.5,30.1
96.0,30.1
96.5,30.1
97.0,30.1
97.5,30
98.0,30.1
98.5,30.1
99.0,30.1
99.5,30.1
100.0,30.1
100.5,30.1
101.0,30.1
101.5,30.1
102.0,30.1
102.5,30.1
103.0,30.1
103.5,30.1
104.0,30.1
104.5,30.1
105.0,30.1
105.5,30.1
106.0,30.1
106.5,30.1
107.0,30.1
107.5,30.1
108.0,30.1
108.5,30.1
109.0,30.1
109.5,30.1
110.0,30.1
110.5,30.1
111.0,30.1
111.5,30.1
112.0,30.1
112.5,30.1
113.0,30.1
113.5,30.1
114.0,30.1
114.5,30.1
115.0,30.1
115.5,30.1
116.0,30.1
116.5,30.1
117.0,30.1
117.5,30.1
118.0,30.1
118.5,30.1
119.0,30.1
119.5,30.1
120.0,30.1
120.5,30.1
121.0,30.1
121.5,30.1
122.0,30.1
122.5,30.1
123.0,30.1
123.5,30.1
124.0,30.1
124.5,30.1
125.0,30.1
125.5,30.1
126.0,30.1
126.5,30.1
127.0,30.1
127.5,30.1
128.0,30.1
128.5,30.1
129.0,30.1
129.5,30.1
130.0,30.1
130.5,30.1
131.0,30.1
131.5,30.1
132.0,30.1
132.5,30.1
133.0,30.1
133.5,30.1
134.0,30.1
134.5,30.1
135.0,30.1
135.5,30.1
136.0,30.1
136.5,30.1
137.0,30.1
137.5,30.1
138.0,30.1
138.5,30.1
139.0,30.1
139.5,30.1
140.0,30.1
140.5,30.1
141.0,30.1
141.5,30.1
142.0,30.1
142.5,30.1
143.0,30.1
143.5,30.2
144.0,30.1
144.5,30.1
145.0,30.1
145.5,30.1
146.0,30.1
146.5,30.1
147.0,30.1
147.5,30.1
148.0,30.1
148.5,30.1
149.0,30.1
149.5,30.2
150.0,30.1
150.5,30.1
151.0,30.1
151.5,30.1
152.0,30.1
152.5,30.2
153.0,30.1
153.5,30.1
154.0,30.1
154.5,30.1
155.0,30.2
155.5,30.1
156.0,30.1
156.5,30.1
157.0,30.2
157.5,30.2
158.0,30.2
158.5,30.1
159.0,30.2
159.5,30.1
160.0,30.1
160.5,30.1
161.0,30.1
161.5,30.1
162.0,30.1
162.5,30.1
163.0,30.1
163.5,30.1
164.0,30.2
164.5,30.1
165.0,30.2
165.5,30.2
166.0,30.1
166.5,30.2
167.0,30.1
167.5,30.1
168.0,30.2
168.5,30.2
169.0,30.1
169.5,30.1
170.0,30.1
170.5,30.1
171.0,30.1
171.5,30.1
172.0,30.2
172.5,30.2
173.0,30.1
173.5,30.1
174.0,30.1
174.5,30.1
175.0,30.1
175.5,30.1
176.0,30.2
176.5,30.1
177.0,30.1
177.5,30.1
178.0,30.1
178.5,30.2
179.0,30.2
179.5,30.2
180.0,30.2
180.5,30.1
181.0,30.2
181.5,30.2
182.0,30.2
182.5,30.2
183.0,30.1
183.5,30.2
184.0,30.2
184.5,30.2
185.0,30.1
185.5,30.2
186.0,30.2
186.5,30.1
187.0,30.1
187.5,30.2
188.0,30.2
188.5,30.2
189.0,30.2
189.5,30.1
190.0,30.1
190.5,30.2
191.0,30.2
191.5,30.2
192.0,30.1
192.5,30.2
193.0,30.1
193.5,30.1
194.0,30.2
194.5,30.2
195.0,30.2
195.5,30.2
196.0,30.2
196.5,30.2
197.0,30.2
197.5,30.2
198.0,30.2
198.5,30.2
199.0,30.2
199.5,30.2
200.0,30.2
200.5,30.2
201.0,30.2
201.5,30.2
202.0,30.2
202.5,30.1
203.0,30.1
203.5,30.1
204.0,30.2
204.5,30.2
205.0,30.2
205.5,30.2
206.0,30.2
206.5,30.2
207.0,30.1
207.5,30.2
208.0,30.2
208.5,30.1
209.0,30.2
209.5,30.2
210.0,30.2
210.5,30.2
211.0,30.2
211.5,30.2
212.0,30.2
212.5,30.2
213.0,30.1
213.5,30.2
214.0,30.2
214.5,30.2
215.0,30.2
215.5,30.2
216.0,30.2
216.5,30.2
217.0,30.2
217.5,30.2
218.0,30.2
218.5,30.2
219.0,30.2
219.5,30.2
220.0,30.2
220.5,30.2
221.0,30.2
221.5,30.2
222.0,30.2
222.5,30.2
223.0,30.2
223.5,30.2
224.0,30.2
224.5,30.2
225.0,30.2
225.5,30.2
226.0,30.2
226.5,30.2
227.0,30.2
227.5,30.2
228.0,30.2
228.5,30.2
229.0,30.2
229.5,30.2
230.0,30.2
230.5,30.2
231.0,30.2
231.5,30.2
232.0,30.1
232.5,30.2
233.0,30.2
233.5,30.2
234.0,30.2
234.5,30.2
235.0,30.2
235.5,30.2
236.0,30.2
236.5,30.2
237.0,30.2
237.5,30.2
238.0,30.2
238.5,30.2
239.0,30.2
239.5,30.2
240.0,30.2
240.5,30.2
241.0,30.2
241.5,30.2
242.0,30.2
242.5,30.2
243.0,30.2
243.5,30.2
244.0,30.2
244.5,30.2
245.0,30.2
245.5,30.2
246.0,30.2
246.5,30.2
247.0,30.2
247.5,30.2
248.0,30.2
248.5,30.2
249.0,30.2
249.5,30.2
250.0,30.2
250.5,30.2
251.0,30.2
251.5,30.2
252.0,30.2
252.5,30.2
253.0,30.2
253.5,30.2
254.0,30.2
254.5,30.2
255.0,30.2
255.5,30.2
256.0,30.2
256.5,30.2
257.0,30.2
257.5,30.2
258.0,30.2
258.5,30.2
259.0,30.2
259.5,30.2
260.0,30.2
260.5,30.2
261.0,30.1
261.5,30.2
262.0,30.2
262.5,30.2
263.0,30.2
263.5,30.2
264.0,30.1
264.5,30.2
265.0,30.2
265.5,30.2
266.0,30.2
266.5,30.2
267.0,30.2
267.5,30.2
268.0,30.2
268.5,30.2
269.0,30.2
269.5,30.2
270.0,30.2
270.5,30.2
271.0,30.2
271.5,30.2
272.0,30.2
272.5,30.2
273.0,30.2
273.5,30.2
274.0,30.1
274.5,30.2
275.0,30.2
275.5,30.2
276.0,30.2
276.5,30.2
277.0,30.2
277.5,30.2
278.0,30.2
278.5,30.2
279.0,30.2
279.5,30.1
280.0,30.2
280.5,30.2
281.0,30.2
281.5,30.2
282.0,30.2
282.5,30.2
283.0,30.2
283.5,30.2
284.0,30.2
284.5,30.2
285.0,30.2
285.5,30.2
286.0,30.2
286.5,30.2
287.0,30.2
287.5,30.2
288.0,30.2
288.5,30.2
289.0,30.2
289.5,30.2
290.0,30.2
290.5,30.2
291.0,30.2
291.5,30.2
292.0,30.1
292.5,30.2
293.0,30.2
293.5,30.2
294.0,30.2
294.5,30.2
295.0,30.2
295.5,30.2
296.0,30.2
296.5,30.2
297.0,30.2
297.5,30.2
298.0,30.2
298.5,30.2
299.0,30.2
299.5,30.2
300.0,30.2
300.5,30.2
301.0,30.2
301.5,30.2
302.0,30.2
302.5,30.2
303.0,30.2
303.5,30.2
304.0,30.2
304.5,30.2
305.0,30.2
305.5,30.2
306.0,30.2
306.5,30.1
307.0,30.2
307.5,30.2
308.0,30.2
308.5,30.2
309.0,30.2
309.5,30.2
310.0,30.2
310.5,30.2
311.0,30.2
311.5,30.2
312.0,30.2
312.5,30.2
313.0,30.1
313.5,30.2
314.0,30.2
314.5,30.2
315.0,30.2
315.5,30.2
316.0,30.2
316.5,30.2
317.0,30.2
317.5,30.2
318.0,30.2
318.5,30.2
319.0,30.2
319.5,30.2
320.0,30.2
320.5,30.1
321.0,30.2
321.5,30.2
322.0,30.2
322.5,30.2
323.0,30.2
323.5,30.2
324.0,30.2
324.5,30.2
325.0,30.2
325.5,30.2
326.0,30.2
326.5,30.1
327.0,30.2
327.5,30.2
328.0,30.2
328.5,30.2
329.0,30.2
329.5,30.2
330.0,30.2
330.5,30.2
331.0,30.2
331.5,30.2
332.0,30.2
332.5,30.2
333.0,30.2
333.5,30.1
334.0,30.2
334.5,30.2
335.0,30.2
335.5,30.2
336.0,30.2
336.5,30.2
337.0,30.2
337.5,30.2
338.0,30.2
338.5,30.2
339.0,30.2
339.5,30.2
340.0,30.2
340.5,30.2
341.0,30.2
341.5,30.2
342.0,30.2
342.5,30.1
343.0,30.2
343.5,30.2
344.0,30.2
344.5,30.2
345.0,30.2
345.5,30.2
346.0,30.2
346.5,30.2
347.0,30.2
347.5,30.2
348.0,30.2
348.5,30.2
349.0,30.2
349.5,30.2
350.0,30.2
350.5,30.2
351.0,30.2
351.5,30.2
352.0,30.2
352.5,30.2
353.0,30.2
353.5,30.2
354.0,30.2
354.5,30.2
355.0,30.2
355.5,30.2
356.0,30.2
356.5,30.2
357.0,30.2
357.5,30.2
358.0,30.2
358.5,30.2
359.0,30.2
359.5,30.2
360.0,30.2
360.5,30.2
361.0,30.2
361.5,30.2
362.0,30.2
362.5,30.2
363.0,30.2
363.5,30.2
364.0,30.2
364.5,30.2
365.0,30.2
365.5,30.2
366.0,30.2
366.5,30.2
367.0,30.2
367.5,30.2
368.0,30.2
368.5,30.1
369.0,30.2
369.5,30.2
370.0,30.2
370.5,30.2
371.0,30.2
371.5,30.2
372.0,30.2
372.5,30.2
373.0,30.2
373.5,30.2
374.0,30.2
374.5,30.2
375.0,30.2
375.5,30.2
376.0,30.2
376.5,30.2
377.0,30.2
377.5,30.2
378.0,30.2
378.5,30.2
379.0,30.2
379.5,30.2
380.0,30.2
380.5,30.2
381.0,30.2
381.5,30.2
382.0,30.2
382.5,30.2
383.0,30.2
383.5,30.2
384.0,30.2
384.5,30.1
385.0,30.2
385.5,30.2
386.0,30.2
386.5,30.2
387.0,30.1
387.5,30.2
388.0,30.1
388.5,30.2
389.0,30.2
389.5,30.2
390.0,30.2
390.5,30.2
391.0,30.2
391.5,30.2
392.0,30.2
392.5,30.2
393.0,30.2
393.5,30.2
394.0,30.2
394.5,30.2
395.0,30.1
395.5,30.1
396.0,30.2
396.5,30.1
397.0,30.1
397.5,30.1
398.0,30.2
398.5,30.2
399.0,30.2
399.5,30.2
400.0,30.1
400.5,30.2
401.0,30.2
401.5,30.2
402.0,30.2
402.5,30.2
403.0,30.2
403.5,30.2
404.0,30.2
404.5,30.2
405.0,30.2
405.5,30.1
406.0,30.2
406.5,30.1
407.0,30.2
407.5,30.1
408.0,30.2
408.5,30.2
409.0,30.2
409.5,30.2
410.0,30.2
410.5,30.2
411.0,30.2
411.5,30.2
412.0,30.2
412.5,30.2
413.0,30.2
413.5,30.2
414.0,30.2
414.5,30.2
415.0,30.2
415.5,30.2
416.0,30.2
416.5,30.2
417.0,30.1
417.5,30.2
418.0,30.1
418.5,30.2
419.0,30.2
419.5,30.2
420.0,30.2
420.5,30.2
421.0,30.2
421.5,30.1
422.0,30.1
422.5,30.1
423.0,30.2
423.5,30.1
424.0,30.2
424.5,30.2
425.0,30.2
425.5,30.2
426.0,30.2
426.5,30.2
427.0,30.2
427.5,30.1
428.0,30.2
428.5,30.2
429.0,30.1
429.5,30.2
430.0,30.1
430.5,30.2
431.0,30.2
431.5,30.1
432.0,30.2
432.5,30.2
433.0,30.2
433.5,30.1
434.0,30.1
434.5,30.2
435.0,30.2
435.5,30.1
436.0,30.2
436.5,30.2
437.0,30.1
437.5,30.1
438.0,30.2
438.5,30.2
439.0,30.2
439.5,30.2
440.0,30.2
440.5,30.2
441.0,30.2
441.5,30.2
442.0,30.1
442.5,30.1
443.0,30.2
443.5,30.2
444.0,30.2
444.5,30.2
445.0,30.1
445.5,30.2
446.0,30.2
446.5,30.2
447.0,30.1
447.5,30.2
448.0,30.2
448.5,30.2
449.0,30.2
449.5,30.1
450.0,30.2
450.5,30.2
451.0,30.2
451.5,30.2
452.0,30.1
452.5,30.1
453.0,30.2
453.5,30.2
454.0,30.2
454.5,30.1
455.0,30.1
455.5,30.2
456.0,30.1
456.5,30.2
457.0,30.1
457.5,30.2
458.0,30.2
458.5,30.2
459.0,30.1
459.5,30.2
460.0,30.2
460.5,30.2
461.0,30.2
461.5,30.1
462.0,30.1
462.5,30.2
463.0,30.2
463.5,30.2
464.0,30.1
464.5,30.1
465.0,30.2
465.5,30.2
466.0,30.2
466.5,30.1
467.0,30.1
467.5,30.2
468.0,30.1
468.5,30.2
469.0,30.1
469.5,30.1
470.0,30.2
470.5,30.1
471.0,30.1
471.5,30.2
472.0,30.1
472.5,30.2
473.0,30.1
473.5,30.2
474.0,30.1
474.5,30.2
475.0,30.2
475.5,30.1
476.0,30.1
476.5,30.2
477.0,30.1
477.5,30.2
478.0,30.2
478.5,30.1
479.0,30.2
479.5,30.2
480.0,30.1
480.5,30.1
481.0,30.2
481.5,30.2
482.0,30.2
482.5,30.2
483.0,30.1
483.5,30.2
484.0,30.1
484.5,30.2
485.0,30.1
485.5,30.1
486.0,30.1
486.5,30.1
487.0,30.1
487.5,30.2
488.0,30.1
488.5,30.1
489.0,30.2
489.5,30.1
490.0,30.2
490.5,30.1
491.0,30.2
491.5,30.1
492.0,30.1
492.5,30.1
493.0,30.2
493.5,30.1
494.0,30.1
494.5,30.1
495.0,30.2
495.5,30.2
496.0,30.2
496.5,30.2
497.0,30.2
497.5,30.1
498.0,30.1
498.5,30.1
499.0,30.1
499.5,30.2
500.0,30.2
500.5,30.1
501.0,30.2
501.5,30.1
502.0,30.1
502.5,30.2
503.0,30.2
503.5,30.1
504.0,30.1
504.5,30.2
505.0,30.1
505.5,30.1
506.0,30.1
506.5,30.1
507.0,30.2
507.5,30.1
508.0,30.1
508.5,30.1
509.0,30.2
509.5,30.1
510.0,30.2
510.5,30.1
511.0,30.1
511.5,30.1
512.0,30.2
512.5,30.1
513.0,30.2
513.5,30.1
514.0,30.1
514.5,30.2
515.0,30.2
515.5,30.2
516.0,30.1
516.5,30.1
517.0,30.2
517.5,30.1
518.0,30.2
518.5,30.1
519.0,30.1
519.5,30.2
520.0,30.2
520.5,30.2
521.0,30.1
521.5,30.2
522.0,30.1
522.5,30.2
523.0,30.2
523.5,30.2
524.0,30.2
524.5,30.2
525.0,30.2
525.5,30.2
526.0,30.2
526.5,30.1
527.0,30.2
527.5,30.1
528.0,30.2
528.5,30.2
529.0,30.2
529.5,30.2
530.0,30.2
530.5,30.2
531.0,30.2
531.5,30.2
532.0,30.2
532.5,30.2
533.0,30.2
533.5,30.2
534.0,30.1
534.5,30.1
535.0,30.2
535.5,30.2
536.0,30.2
536.5,30.2
537.0,30.2
537.5,30.2
538.0,30.2
538.5,30.1
539.0,30.1
539.5,30.2
540.0,30.2
540.5,30.2
541.0,30.2
541.5,30.2
542.0,30.2
542.5,30.2
543.0,30.2
543.5,30.2
544.0,30.1
544.5,30.2
545.0,30.2
545.5,30.2
546.0,30.2
546.5,30.2
547.0,30.2
547.5,30.2
548.0,30.2
548.5,30.2
549.0,30.1
549.5,30.2
550.0,30.2
550.5,30.2
551.0,30.2
551.5,30.2
552.0,30.2
552.5,30.2
553.0,30.1
553.5,30.2
554.0,30.2
554.5,30.2
555.0,30.2
555.5,30.2
556.0,30.2
556.5,30.2
557.0,30.2
557.5,30.2
558.0,30.2
558.5,30.2
559.0,30.2
559.5,30.2
560.0,30.2
560.5,30.2
561.0,30.2
561.5,30.2
562.0,30.2
562.5,30.2
563.0,30.2
563.5,30.2
564.0,30.2
564.5,30.2
565.0,30.2
565.5,30.2
566.0,30.2
566.5,30.2
567.0,30.2
567.5,30.2
568.0,30.2
568.5,30.2
569.0,30.2
569.5,30.2
570.0,30.2
570.5,30.2
571.0,30.2
571.5,30.1
572.0,30.2
572.5,30.2
573.0,30.2
573.5,30.2
574.0,30.2
574.5,30.2
575.0,30.2
575.5,30.2
576.0,30.2
576.5,30.2
577.0,30.2
577.5,30.2
578.0,30.2
578.5,30.2
579.0,30.2
579.5,30.2
580.0,30.2
580.5,30.2
581.0,30.2
581.5,30.2
582.0,30.2
582.5,30.2
583.0,30.2
583.5,30.2
584.0,30.2
584.5,30.2
585.0,30.2
585.5,30.2
586.0,30.2
586.5,30.2
587.0,30.2
587.5,30.2
588.0,30.2
588.5,30.2
589.0,30.2
589.5,30.2
590.0,30.2
590.5,30.2
591.0,30.2
591.5,30.2
592.0,30.2
592.5,30.2
593.0,30.2
593.5,30.2
594.0,30.2
594.5,30.2
595.0,30.2
595.5,30.2
596.0,30.2
596.5,30.2
597.0,30.2
597.5,30.2
598.0,30.2
598.5,30.2
599.0,30.2
599.5,30.2
600.0,30.2
600.5,30.2
601.0,30.2
601.5,30.2
602.0,30.2
602.5,30.2
603.0,30.2
603.5,30.2
604.0,30.2
604.5,30.2
605.0,30.2
605.5,30.2
606.0,30.2
606.5,30.2
607.0,30.2
607.5,30.2
608.0,30.2
608.5,30.2
609.0,30.2
609.5,30.2
610.0,30.2
610.5,30.2
611.0,30.2
611.5,30.2
612.0,30.2
612.5,30.2
613.0,30.2
613.5,30.2
614.0,30.2
614.5,30.2
615.0,30.2
615.5,30.2
616.0,30.2
616.5,30.2
617.0,30.2
617.5,30.2
618.0,30.2
618.5,30.2
619.0,30.2
619.5,30.2
620.0,30.2
620.5,30.2
621.0,30.2
621.5,30.2
622.0,30.2
622.5,30.2
623.0,30.2
623.5,30.2
624.0,30.2
624.5,30.2
625.0,30.2
625.5,30.2
626.0,30.2
626.5,30.2
627.0,30.2
627.5,30.2
628.0,30.2
628.5,30.2
629.0,30.2
629.5,30.2
630.0,30.2
630.5,30.2
631.0,30.2
631.5,30.2
632.0,30.2
632.5,30.2
633.0,30.2
633.5,30.2
634.0,30.2
634.5,30.3
635.0,30.2
635.5,30.2
636.0,30.2
636.5,30.2
637.0,30.2
637.5,30.2
638.0,30.2
638.5,30.2
639.0,30.2
639.5,30.2
640.0,30.2
640.5,30.2
641.0,30.2
641.5,30.2
642.0,30.2
642.5,30.2
643.0,30.2
643.5,30.2
644.0,30.2
644.5,30.2
645.0,30.2
645.5,30.2
646.0,30.2
646.5,30.2
647.0,30.2
647.5,30.2
648.0,30.2
648.5,30.2
649.0,30.2
649.5,30.2
650.0,30.2
650.5,30.2
651.0,30.2
651.5,30.2
652.0,30.2
652.5,30.2
653.0,30.2
653.5,30.2
654.0,30.2
654.5,30.2
655.0,30.2
655.5,30.2
656.0,30.2
656.5,30.2
657.0,30.2
657.5,30.2
658.0,30.2
658.5,30.2
659.0,30.2
659.5,30.2
660.0,30.2
660.5,30.2
661.0,30.2
661.5,30.2
662.0,30.2
662.5,30.2
663.0,30.2
663.5,30.2
664.0,30.2
664.5,30.2
665.0,30.2
665.5,30.2
666.0,30.2
666.5,30.2
667.0,30.2
667.5,30.2
668.0,30.2
668.5,30.2
669.0,30.2
669.5,30.2
670.0,30.2
670.5,30.2
671.0,30.2
671.5,30.2
672.0,30.2
672.5,30.2
673.0,30.2
673.5,30.2
674.0,30.2
674.5,30.2
675.0,30.2
675.5,30.2
676.0,30.2
676.5,30.2
677.0,30.2
677.5,30.2
678.0,30.2
678.5,30.2
679.0,30.2
679.5,30.2
680.0,30.2
680.5,30.2
681.0,30.2
681.5,30.2
682.0,30.2
682.5,30.2
683.0,30.2
683.5,30.2
684.0,30.2
684.5,30.2
685.0,30.2
685.5,30.2
686.0,30.2
686.5,30.2
687.0,30.2
687.5,30.2
688.0,30.2
688.5,30.2
689.0,30.2
689.5,30.2
690.0,30.2
690.5,30.2
691.0,30.2
691.5,30.2
692.0,30.2
692.5,30.2
693.0,30.2
693.5,30.2
694.0,30.2
694.5,30.1
695.0,30.2
695.5,30.2
696.0,30.2
696.5,30.2
697.0,30.2
697.5,30.2
698.0,30.2
698.5,30.2
699.0,30.2
699.5,30.2
700.0,30.1
700.5,30.2
701.0,30.2
701.5,30.2
702.0,30.2
702.5,30.2
703.0,30.2
703.5,30.2
704.0,30.2
704.5,30.2
705.0,30.2
705.5,30.2
706.0,30.2
706.5,30.2
707.0,30.2
707.5,30.2
708.0,30.2
708.5,30.2
709.0,30.2
709.5,30.2
710.0,30.2
710.5,30.2
711.0,30.2
711.5,30.2
712.0,30.2
712.5,30.2
713.0,30.2
713.5,30.2
714.0,30.2
714.5,30.2
715.0,30.2
715.5,30.2
716.0,30.2
716.5,30.2
717.0,30.2
717.5,30.2
718.0,30.2
718.5,30.2
719.0,30.2
719.5,30.2
720.0,30.2
720.5,30.2
721.0,30.2
721.5,30.2
722.0,30.2
722.5,30.2
723.0,30.2
723.5,30.2
724.0,30.2
724.5,30.2
725.0,30.2
725.5,30.2
726.0,30.2
726.5,30.2
727.0,30.2
727.5,30.2
728.0,30.2
728.5,30.2
729.0,30.2
729.5,30.2
730.0,30.2
730.5,30.2
731.0,30.2
731.5,30.2
732.0,30.2
732.5,30.2
733.0,30.2
733.5,30.2
734.0,30.2
734.5,30.2
735.0,30.2
735.5,30.2
736.0,30.2
736.5,30.2
737.0,30.2
737.5,30.2
738.0,30.2
738.5,30.2
739.0,30.2
739.5,30.2
740.0,30.2
740.5,30.2
741.0,30.2
741.5,30.2
742.0,30.2
742.5,30.2
743.0,30.2
743.5,30.2
744.0,30.2
744.5,30.2
745.0,30.2
745.5,30.2
746.0,30.2
746.5,30.2
747.0,30.2
747.5,30.2
748.0,30.2
748.5,30.2
749.0,30.2
749.5,30.2
750.0,30.2
750.5,30.2
751.0,30.2
751.5,30.2
752.0,30.2
752.5,30.2
753.0,30.2
753.5,30.3
754.0,30.2
754.5,30.2
755.0,30.2
755.5,30.2
756.0,30.2
756.5,30.2
757.0,30.2
757.5,30.2
758.0,30.2
758.5,30.2
759.0,30.2
759.5,30.2
760.0,30.2
760.5,30.2
761.0,30.2
761.5,30.2
762.0,30.2
762.5,30.2
763.0,30.2
763.5,30.2
764.0,30.2
764.5,30.2
765.0,30.2
765.5,30.2
766.0,30.2
766.5,30.2
767.0,30.2
767.5,30.2
768.0,30.2
768.5,30.2
769.0,30.2
769.5,30.2
770.0,30.2
770.5,30.2
771.0,30.2
771.5,30.2
772.0,30.2
772.5,30.2
773.0,30.2
773.5,30.2
774.0,30.2
774.5,30.2
775.0,30.2
775.5,30.2
776.0,30.2
776.5,30.2
777.0,30.2
777.5,30.2
778.0,30.2
778.5,30.2
779.0,30.2
779.5,30.2
780.0,30.2
780.5,30.2
781.0,30.2
781.5,30.2
782.0,30.2
782.5,30.2
783.0,30.2
783.5,30.2
784.0,30.2
784.5,30.2
785.0,30.2
785.5,30.2
786.0,30.3
786.5,30.2
787.0,30.2
787.5,30.2
788.0,30.2
788.5,30.3
789.0,30.2
789.5,30.2
790.0,30.2
790.5,30.2
791.0,30.2
791.5,30.2
792.0,30.2
792.5,30.2
793.0,30.2
793.5,30.3
794.0,30.2
794.5,30.2
795.0,30.2
795.5,30.2
796.0,30.2
796.5,30.2
797.0,30.2
797.5,30.2
798.0,30.3
798.5,30.2
799.0,30.2
799.5,30.2
800.0,30.2
800.5,30.2
801.0,30.2
801.5,30.2
802.0,30.2
802.5,30.3
803.0,30.2
803.5,30.2
804.0,30.3
804.5,30.3
805.0,30.3
805.5,30.2
806.0,30.3
806.5,30.2
807.0,30.2
807.5,30.3
808.0,30.2
808.5,30.2
809.0,30.3
809.5,30.3
810.0,30.3
810.5,30.2
811.0,30.2
811.5,30.3
812.0,30.2
812.5,30.3
813.0,30.2
813.5,30.2
814.0,30.2
814.5,30.3
815.0,30.3
815.5,30.2
816.0,30.3
816.5,30.3
817.0,30.2
817.5,30.2
818.0,30.2
818.5,30.2
819.0,30.3
819.5,30.2
820.0,30.2
820.5,30.2
821.0,30.2
821.5,30.3
822.0,30.2
822.5,30.2
823.0,30.2
823.5,30.3
824.0,30.2
824.5,30.2
825.0,30.2
825.5,30.3
826.0,30.3
826.5,30.3
827.0,30.2
827.5,30.2
828.0,30.3
828.5,30.2
829.0,30.3
829.5,30.3
830.0,30.2
830.5,30.2
831.0,30.2
831.5,30.3
832.0,30.3
832.5,30.3
833.0,30.3
833.5,30.2
834.0,30.3
834.5,30.3
835.0,30.3
835.5,30.3
836.0,30.3
836.5,30.3
837.0,30.3
837.5,30.3
838.0,30.3
838.5,30.2
839.0,30.3
839.5,30.2
840.0,30.3
840.5,30.3
841.0,30.2
841.5,30.2
842.0,30.3
842.5,30.3
843.0,30.3
843.5,30.3
844.0,30.2
844.5,30.3
845.0,30.3
845.5,30.2
846.0,30.2
846.5,30.2
847.0,30.3
847.5,30.2
848.0,30.2
848.5,30.3
849.0,30.3
849.5,30.3
850.0,30.3
850.5,30.2
851.0,30.3
851.5,30.3
852.0,30.2
852.5,30.3
853.0,30.2
853.5,30.3
854.0,30.3
854.5,30.3
855.0,30.3
855.5,30.3
856.0,30.3
856.5,30.2
857.0,30.3
857.5,30.2
858.0,30.2
858.5,30.3
859.0,30.3
859.5,30.3
860.0,30.3
860.5,30.2
861.0,30.3
861.5,30.3
862.0,30.3
862.5,30.3
863.0,30.2
863.5,30.2
864.0,30.3
864.5,30.3
865.0,30.3
865.5,30.3
866.0,30.3
866.5,30.3
867.0,30.3
867.5,30.3
868.0,30.3
868.5,30.3
869.0,30.2
869.5,30.3
870.0,30.3
870.5,30.2
871.0,30.3
871.5,30.3
872.0,30.2
872.5,30.3
873.0,30.2
873.5,30.3
874.0,30.2
874.5,30.2
875.0,30.2
875.5,30.3
876.0,30.3
876.5,30.3
877.0,30.3
877.5,30.2
878.0,30.3
878.5,30.3
879.0,30.3
879.5,30.3
880.0,30.3
880.5,30.3
881.0,30.3
881.5,30.3
882.0,30.3
882.5,30.2
883.0,30.3
883.5,30.3
884.0,30.2
884.5,30.3
885.0,30.3
885.5,30.2
886.0,30.2
886.5,30.3
887.0,30.2
887.5,30.2
888.0,30.2
888.5,30.2
